region_id,region_name,region_type,state_name,year,zhvi,as_of_month,zhvi_yoy_pct,zhvi_3yr_pct,zhvi_5yr_pct,zhvi_volatility_5yr,national_zhvi,annual_earnings_25_34,annual_earnings_20_24,ownership_rate_25_29_pct,ownership_rate_30_34_pct,mortgage_rate_30yr_pct,annual_earnings_25_34_real2025,zhvi_vs_national,zhvi_pctile_in_year,price_to_income_25_34,years_to_down_payment_25_34,monthly_payment_usd,payment_to_income_pct_25_34,affordability_quartile
395195,"Visalia, CA",msa,CA,2013,160298.0,12,18.43,13.49,-10.08,13.63,180738.0,36829.0,24505.0,34.1,48.1,3.976,50901.0,0.887,68.6,4.35,5.8,610.0,19.9,Q3
395195,"Visalia, CA",msa,CA,2014,172979.0,12,7.91,36.29,13.65,11.75,189995.0,37713.0,25480.0,32.74,47.09,4.169,51294.0,0.91,71.5,4.59,6.1,674.0,21.4,Q3
395195,"Visalia, CA",msa,CA,2015,178756.0,12,3.34,32.06,26.56,10.29,201977.0,38207.0,26039.0,31.7,45.93,3.851,51903.0,0.885,69.8,4.68,6.2,670.0,21.0,Q3
395195,"Visalia, CA",msa,CA,2016,200177.0,12,11.98,24.88,57.72,5.8,213107.0,39078.0,26741.0,30.87,45.44,3.654,52422.0,0.939,75.4,5.12,6.8,733.0,22.5,Q4_least_affordable
395195,"Visalia, CA",msa,CA,2017,218105.0,12,8.96,26.09,61.13,5.58,226779.0,40222.0,28093.0,32.06,45.71,3.99,52831.0,0.962,77.4,5.42,7.2,832.0,24.8,Q4_least_affordable
395195,"Visalia, CA",msa,CA,2018,230074.0,12,5.49,28.71,43.53,3.31,240008.0,41951.0,29770.0,32.52,47.68,4.545,53790.0,0.959,77.4,5.48,7.3,938.0,26.8,Q4_least_affordable
395195,"Visalia, CA",msa,CA,2019,243744.0,12,5.94,21.76,40.91,3.37,251639.0,44018.0,31109.0,32.85,47.96,3.936,55435.0,0.969,77.1,5.54,7.4,924.0,25.2,Q4_least_affordable
395195,"Visalia, CA",msa,CA,2020,267632.0,12,9.8,22.71,49.72,2.72,275526.0,47008.0,32591.0,35.27,49.12,3.112,58468.0,0.971,77.6,5.69,7.6,916.0,23.4,Q4_least_affordable
395195,"Visalia, CA",msa,CA,2021,314606.0,12,17.55,36.74,57.16,4.85,319272.0,48412.0,33514.0,34.61,48.43,2.958,57522.0,0.985,78.1,6.5,8.7,1055.0,26.2,Q4_least_affordable
395195,"Visalia, CA",msa,CA,2022,341168.0,12,8.44,39.97,56.42,4.87,350896.0,51610.0,36790.0,35.56,48.83,5.344,56784.0,0.972,77.9,6.61,8.8,1523.0,35.4,Q4_least_affordable
395195,"Visalia, CA",msa,CA,2023,345358.0,12,1.23,29.04,50.11,5.98,360159.0,54340.0,38194.0,35.21,49.35,6.807,57418.0,0.959,76.4,6.36,8.5,1802.0,39.8,Q4_least_affordable
395195,"Visalia, CA",msa,CA,2024,358588.0,12,3.83,13.98,47.12,6.28,369615.0,57226.0,39923.0,33.49,47.37,6.721,58734.0,0.97,76.7,6.27,8.4,1855.0,38.9,Q4_least_affordable
395195,"Visalia, CA",msa,CA,2025,362190.0,12,1.0,6.16,35.33,6.91,370097.0,59176.0,41080.0,33.3,46.61,6.595,59176.0,0.979,76.8,6.12,8.2,1850.0,37.5,Q4_least_affordable
395196,"Wabash, IN",msa,IN,2009,88510.0,12,,,,,176011.0,35269.0,24154.0,37.69,52.48,5.037,52922.0,0.503,9.5,2.51,3.3,382.0,13.0,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2010,87624.0,12,-1.0,,,,170446.0,35477.0,23634.0,36.8,51.6,4.69,52377.0,0.514,10.4,2.47,3.3,363.0,12.3,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2011,86402.0,12,-1.39,,,,162085.0,35971.0,23725.0,34.58,49.79,4.448,51490.0,0.533,11.7,2.4,3.2,348.0,11.6,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2012,88557.0,12,2.49,0.05,,2.14,167210.0,36738.0,24089.0,34.26,47.85,3.657,51520.0,0.53,11.6,2.41,3.2,324.0,10.6,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2013,89068.0,12,0.58,1.65,,1.77,180738.0,36829.0,24505.0,34.1,48.1,3.976,50901.0,0.493,10.5,2.42,3.2,339.0,11.0,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2014,93493.0,12,4.97,8.21,5.63,2.64,189995.0,37713.0,25480.0,32.74,47.09,4.169,51294.0,0.492,12.6,2.48,3.3,364.0,11.6,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2015,97379.0,12,4.16,9.96,11.13,2.6,201977.0,38207.0,26039.0,31.7,45.93,3.851,51903.0,0.482,12.0,2.55,3.4,365.0,11.5,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2016,99013.0,12,1.68,11.17,14.6,1.79,213107.0,39078.0,26741.0,30.87,45.44,3.654,52422.0,0.465,12.0,2.53,3.4,363.0,11.1,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2017,106814.0,12,7.88,14.25,20.62,2.87,226779.0,40222.0,28093.0,32.06,45.71,3.99,52831.0,0.471,14.9,2.66,3.5,407.0,12.1,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2018,112577.0,12,5.4,15.61,26.39,2.24,240008.0,41951.0,29770.0,32.52,47.68,4.545,53790.0,0.469,15.6,2.68,3.6,459.0,13.1,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2019,118747.0,12,5.48,19.93,27.01,2.26,251639.0,44018.0,31109.0,32.85,47.96,3.936,55435.0,0.472,15.3,2.7,3.6,450.0,12.3,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2020,131673.0,12,10.89,23.27,35.22,3.41,275526.0,47008.0,32591.0,35.27,49.12,3.112,58468.0,0.478,15.9,2.8,3.7,450.0,11.5,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2021,145470.0,12,10.48,29.22,46.92,2.63,319272.0,48412.0,33514.0,34.61,48.43,2.958,57522.0,0.456,15.1,3.0,4.0,488.0,12.1,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2022,157170.0,12,8.04,32.36,47.14,2.63,350896.0,51610.0,36790.0,35.56,48.83,5.344,56784.0,0.448,16.3,3.05,4.1,702.0,16.3,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2023,166189.0,12,5.74,26.21,47.62,2.54,360159.0,54340.0,38194.0,35.21,49.35,6.807,57418.0,0.461,18.7,3.06,4.1,867.0,19.1,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2024,179203.0,12,7.83,23.19,50.91,2.11,369615.0,57226.0,39923.0,33.49,47.37,6.721,58734.0,0.485,21.7,3.13,4.2,927.0,19.4,Q1_most_affordable
395196,"Wabash, IN",msa,IN,2025,187753.0,12,4.77,19.46,42.59,2.22,370097.0,59176.0,41080.0,33.3,46.61,6.595,59176.0,0.507,24.0,3.17,4.2,959.0,19.4,Q1_most_affordable
395197,"Waco, TX",msa,TX,2009,113762.0,12,,,,,176011.0,35269.0,24154.0,37.69,52.48,5.037,52922.0,0.646,33.5,3.23,4.3,491.0,16.7,Q2
395197,"Waco, TX",msa,TX,2010,113859.0,12,0.09,,,,170446.0,35477.0,23634.0,36.8,51.6,4.69,52377.0,0.668,35.7,3.21,4.3,472.0,16.0,Q2
395197,"Waco, TX",msa,TX,2011,112271.0,12,-1.39,,,,162085.0,35971.0,23725.0,34.58,49.79,4.448,51490.0,0.693,37.1,3.12,4.2,452.0,15.1,Q2
395197,"Waco, TX",msa,TX,2012,108459.0,12,-3.4,-4.66,,1.75,167210.0,36738.0,24089.0,34.26,47.85,3.657,51520.0,0.649,30.9,2.95,3.9,397.0,13.0,Q2
395197,"Waco, TX",msa,TX,2013,109530.0,12,0.99,-3.8,,1.92,180738.0,36829.0,24505.0,34.1,48.1,3.976,50901.0,0.606,29.0,2.97,4.0,417.0,13.6,Q2
395197,"Waco, TX",msa,TX,2014,115664.0,12,5.6,3.02,1.67,3.36,189995.0,37713.0,25480.0,32.74,47.09,4.169,51294.0,0.609,31.7,3.07,4.1,451.0,14.4,Q2
395197,"Waco, TX",msa,TX,2015,124473.0,12,7.62,14.77,9.32,4.64,201977.0,38207.0,26039.0,31.7,45.93,3.851,51903.0,0.616,33.9,3.26,4.3,467.0,14.7,Q2
395197,"Waco, TX",msa,TX,2016,134053.0,12,7.7,22.39,19.4,4.81,213107.0,39078.0,26741.0,30.87,45.44,3.654,52422.0,0.629,40.4,3.43,4.6,491.0,15.1,Q2
395197,"Waco, TX",msa,TX,2017,147343.0,12,9.91,27.39,35.85,3.37,226779.0,40222.0,28093.0,32.06,45.71,3.99,52831.0,0.65,46.5,3.66,4.9,562.0,16.8,Q2
395197,"Waco, TX",msa,TX,2018,159230.0,12,8.07,27.92,45.38,1.53,240008.0,41951.0,29770.0,32.52,47.68,4.545,53790.0,0.663,49.5,3.8,5.1,649.0,18.6,Q2
395197,"Waco, TX",msa,TX,2019,169328.0,12,6.34,26.31,46.4,1.29,251639.0,44018.0,31109.0,32.85,47.96,3.936,55435.0,0.673,50.4,3.85,5.1,642.0,17.5,Q3
395197,"Waco, TX",msa,TX,2020,190005.0,12,12.21,28.95,52.65,2.27,275526.0,47008.0,32591.0,35.27,49.12,3.112,58468.0,0.69,52.8,4.04,5.4,650.0,16.6,Q3
395197,"Waco, TX",msa,TX,2021,226633.0,12,19.28,42.33,69.06,5.03,319272.0,48412.0,33514.0,34.61,48.43,2.958,57522.0,0.71,57.3,4.68,6.2,760.0,18.8,Q3
395197,"Waco, TX",msa,TX,2022,258937.0,12,14.25,52.92,75.74,5.14,350896.0,51610.0,36790.0,35.56,48.83,5.344,56784.0,0.738,60.2,5.02,6.7,1156.0,26.9,Q3
395197,"Waco, TX",msa,TX,2023,257343.0,12,-0.62,35.44,61.62,7.66,360159.0,54340.0,38194.0,35.21,49.35,6.807,57418.0,0.715,57.0,4.74,6.3,1343.0,29.7,Q3
395197,"Waco, TX",msa,TX,2024,258647.0,12,0.51,14.13,52.75,8.78,369615.0,57226.0,39923.0,33.49,47.37,6.721,58734.0,0.7,54.6,4.52,6.0,1338.0,28.1,Q3
395197,"Waco, TX",msa,TX,2025,255016.0,12,-1.4,-1.51,34.22,9.65,370097.0,59176.0,41080.0,33.3,46.61,6.595,59176.0,0.689,51.6,4.31,5.7,1302.0,26.4,Q3
395198,"Wahpeton, ND",msa,ND,2009,89002.0,12,,,,,176011.0,35269.0,24154.0,37.69,52.48,5.037,52922.0,0.506,10.0,2.52,3.4,384.0,13.1,Q1_most_affordable
395198,"Wahpeton, ND",msa,ND,2010,90853.0,12,2.08,,,,170446.0,35477.0,23634.0,36.8,51.6,4.69,52377.0,0.533,14.5,2.56,3.4,377.0,12.8,Q1_most_affordable
395198,"Wahpeton, ND",msa,ND,2011,98596.0,12,8.52,,,,162085.0,35971.0,23725.0,34.58,49.79,4.448,51490.0,0.608,23.5,2.74,3.7,397.0,13.2,Q1_most_affordable
395198,"Wahpeton, ND",msa,ND,2012,113367.0,12,14.98,27.38,,6.45,167210.0,36738.0,24089.0,34.26,47.85,3.657,51520.0,0.678,36.3,3.09,4.1,415.0,13.6,Q2
395198,"Wahpeton, ND",msa,ND,2013,121986.0,12,7.6,34.27,,5.29,180738.0,36829.0,24505.0,34.1,48.1,3.976,50901.0,0.675,40.6,3.31,4.4,465.0,15.2,Q2
395198,"Wahpeton, ND",msa,ND,2014,125244.0,12,2.67,27.03,40.72,5.22,189995.0,37713.0,25480.0,32.74,47.09,4.169,51294.0,0.659,40.7,3.32,4.4,488.0,15.5,Q2
395198,"Wahpeton, ND",msa,ND,2015,140701.0,12,12.34,24.11,54.87,4.72,201977.0,38207.0,26039.0,31.7,45.93,3.851,51903.0,0.697,49.7,3.68,4.9,528.0,16.6,Q2
395198,"Wahpeton, ND",msa,ND,2016,149156.0,12,6.01,22.27,51.28,4.94,213107.0,39078.0,26741.0,30.87,45.44,3.654,52422.0,0.7,52.1,3.82,5.1,546.0,16.8,Q3
395198,"Wahpeton, ND",msa,ND,2017,152427.0,12,2.19,21.7,34.45,4.13,226779.0,40222.0,28093.0,32.06,45.71,3.99,52831.0,0.672,50.4,3.79,5.1,581.0,17.3,Q3
395198,"Wahpeton, ND",msa,ND,2018,159273.0,12,4.49,13.2,30.57,4.09,240008.0,41951.0,29770.0,32.52,47.68,4.545,53790.0,0.664,49.6,3.8,5.1,649.0,18.6,Q2
395198,"Wahpeton, ND",msa,ND,2019,167791.0,12,5.35,12.49,33.97,3.79,251639.0,44018.0,31109.0,32.85,47.96,3.936,55435.0,0.667,49.6,3.81,5.1,636.0,17.3,Q2
395198,"Wahpeton, ND",msa,ND,2020,179969.0,12,7.26,18.07,27.91,1.9,275526.0,47008.0,32591.0,35.27,49.12,3.112,58468.0,0.653,47.5,3.83,5.1,616.0,15.7,Q2
395198,"Wahpeton, ND",msa,ND,2021,195651.0,12,8.71,22.84,31.17,2.52,319272.0,48412.0,33514.0,34.61,48.43,2.958,57522.0,0.613,43.5,4.04,5.4,656.0,16.3,Q2
395198,"Wahpeton, ND",msa,ND,2022,209186.0,12,6.92,24.67,37.24,1.66,350896.0,51610.0,36790.0,35.56,48.83,5.344,56784.0,0.596,42.1,4.05,5.4,934.0,21.7,Q2
395198,"Wahpeton, ND",msa,ND,2023,204828.0,12,-2.08,13.81,28.6,4.26,360159.0,54340.0,38194.0,35.21,49.35,6.807,57418.0,0.569,36.6,3.77,5.0,1069.0,23.6,Q2
395198,"Wahpeton, ND",msa,ND,2024,215957.0,12,5.43,10.38,28.71,4.26,369615.0,57226.0,39923.0,33.49,47.37,6.721,58734.0,0.584,37.6,3.77,5.0,1117.0,23.4,Q2
395198,"Wahpeton, ND",msa,ND,2025,225337.0,12,4.34,7.72,25.21,4.11,370097.0,59176.0,41080.0,33.3,46.61,6.595,59176.0,0.609,40.7,3.81,5.1,1151.0,23.3,Q2
395199,"Walla Walla, WA",msa,WA,2000,130696.0,12,,,,,132244.0,28561.0,19877.0,38.06,54.63,8.053,53403.0,0.988,72.1,4.58,6.1,771.0,32.4,Q3
395199,"Walla Walla, WA",msa,WA,2001,136254.0,12,4.25,,,,141717.0,29952.0,20527.0,38.94,54.84,6.968,54470.0,0.961,70.0,4.55,6.1,723.0,29.0,Q3
395199,"Walla Walla, WA",msa,WA,2002,141251.0,12,3.67,,,,151884.0,30706.0,20774.0,38.8,54.86,6.537,54964.0,0.93,67.6,4.6,6.1,717.0,28.0,Q3
395199,"Walla Walla, WA",msa,WA,2003,148673.0,12,5.25,13.75,,0.8,163949.0,30901.0,20904.0,39.84,56.51,5.827,54070.0,0.907,66.3,4.81,6.4,700.0,27.2,Q3
395199,"Walla Walla, WA",msa,WA,2004,167605.0,12,12.73,23.01,,4.22,181694.0,31395.0,21099.0,40.21,57.44,5.839,53508.0,0.922,68.6,5.34,7.1,790.0,30.2,Q3
395199,"Walla Walla, WA",msa,WA,2005,186160.0,12,11.07,31.79,42.44,4.19,203070.0,31720.0,21346.0,40.92,56.81,5.867,52301.0,0.917,69.5,5.87,7.8,880.0,33.3,Q3
395199,"Walla Walla, WA",msa,WA,2006,204087.0,12,9.63,37.27,49.78,3.86,213335.0,32344.0,22074.0,41.76,55.94,6.413,51665.0,0.957,70.6,6.31,8.4,1023.0,38.0,Q3
395199,"Walla Walla, WA",msa,WA,2007,227173.0,12,11.31,35.54,60.83,2.87,208660.0,33436.0,23413.0,40.56,54.44,6.337,51919.0,1.089,76.5,6.79,9.1,1129.0,40.5,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2008,213701.0,12,-5.93,14.79,43.74,7.73,189195.0,34593.0,24297.0,40.04,53.49,6.027,51742.0,1.13,79.3,6.18,8.2,1028.0,35.7,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2009,195027.0,12,-8.74,-4.44,16.36,9.93,176011.0,35269.0,24154.0,37.69,52.48,5.037,52922.0,1.108,81.2,5.53,7.4,841.0,28.6,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2010,187146.0,12,-4.04,-17.62,0.53,9.32,170446.0,35477.0,23634.0,36.8,51.6,4.69,52377.0,1.098,80.5,5.28,7.0,776.0,26.2,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2011,178937.0,12,-4.39,-16.27,-12.32,7.86,162085.0,35971.0,23725.0,34.58,49.79,4.448,51490.0,1.104,80.8,4.97,6.6,721.0,24.1,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2012,182431.0,12,1.95,-6.46,-19.7,3.92,167210.0,36738.0,24089.0,34.26,47.85,3.657,51520.0,1.091,80.5,4.97,6.6,668.0,21.8,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2013,189307.0,12,3.77,1.15,-11.42,5.09,180738.0,36829.0,24505.0,34.1,48.1,3.976,50901.0,1.047,79.0,5.14,6.9,721.0,23.5,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2014,193137.0,12,2.02,7.94,-0.97,3.79,189995.0,37713.0,25480.0,32.74,47.09,4.169,51294.0,1.017,78.6,5.12,6.8,753.0,24.0,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2015,205019.0,12,6.15,12.38,9.55,3.91,201977.0,38207.0,26039.0,31.7,45.93,3.851,51903.0,1.015,78.7,5.37,7.2,769.0,24.2,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2016,218198.0,12,6.43,15.26,21.94,2.16,213107.0,39078.0,26741.0,30.87,45.44,3.654,52422.0,1.024,81.0,5.58,7.4,799.0,24.5,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2017,242205.0,12,11.0,25.41,32.77,3.39,226779.0,40222.0,28093.0,32.06,45.71,3.99,52831.0,1.068,82.9,6.02,8.0,924.0,27.6,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2018,264055.0,12,9.02,28.8,39.49,3.39,240008.0,41951.0,29770.0,32.52,47.68,4.545,53790.0,1.1,84.5,6.29,8.4,1076.0,30.8,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2019,281786.0,12,6.71,29.14,45.9,2.09,251639.0,44018.0,31109.0,32.85,47.96,3.936,55435.0,1.12,85.0,6.4,8.5,1068.0,29.1,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2020,311713.0,12,10.62,28.7,52.04,2.13,275526.0,47008.0,32591.0,35.27,49.12,3.112,58468.0,1.131,85.1,6.63,8.8,1066.0,27.2,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2021,370069.0,12,18.72,40.15,69.6,4.52,319272.0,48412.0,33514.0,34.61,48.43,2.958,57522.0,1.159,85.3,7.64,10.2,1241.0,30.8,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2022,398404.0,12,7.66,41.39,64.49,4.8,350896.0,51610.0,36790.0,35.56,48.83,5.344,56784.0,1.135,84.8,7.72,10.3,1779.0,41.4,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2023,401095.0,12,0.68,28.67,51.9,6.58,360159.0,54340.0,38194.0,35.21,49.35,6.807,57418.0,1.114,84.7,7.38,9.8,2093.0,46.2,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2024,411703.0,12,2.64,11.25,46.1,7.14,369615.0,57226.0,39923.0,33.49,47.37,6.721,58734.0,1.114,84.6,7.19,9.6,2130.0,44.7,Q4_least_affordable
395199,"Walla Walla, WA",msa,WA,2025,418311.0,12,1.61,5.0,34.2,7.47,370097.0,59176.0,41080.0,33.3,46.61,6.595,59176.0,1.13,85.1,7.07,9.4,2136.0,43.3,Q4_least_affordable
395201,"Wapakoneta, OH",msa,OH,2009,120663.0,12,,,,,176011.0,35269.0,24154.0,37.69,52.48,5.037,52922.0,0.686,38.9,3.42,4.6,520.0,17.7,Q2
395201,"Wapakoneta, OH",msa,OH,2010,120631.0,12,-0.03,,,,170446.0,35477.0,23634.0,36.8,51.6,4.69,52377.0,0.708,41.7,3.4,4.5,500.0,16.9,Q2
395201,"Wapakoneta, OH",msa,OH,2011,118488.0,12,-1.78,,,,162085.0,35971.0,23725.0,34.58,49.79,4.448,51490.0,0.731,42.9,3.29,4.4,477.0,15.9,Q2
395201,"Wapakoneta, OH",msa,OH,2012,114976.0,12,-2.96,-4.71,,1.47,167210.0,36738.0,24089.0,34.26,47.85,3.657,51520.0,0.688,37.9,3.13,4.2,421.0,13.8,Q2
395201,"Wapakoneta, OH",msa,OH,2013,118440.0,12,3.01,-1.82,,2.6,180738.0,36829.0,24505.0,34.1,48.1,3.976,50901.0,0.655,37.9,3.22,4.3,451.0,14.7,Q2
395201,"Wapakoneta, OH",msa,OH,2014,121339.0,12,2.45,2.41,0.56,2.59,189995.0,37713.0,25480.0,32.74,47.09,4.169,51294.0,0.639,36.9,3.22,4.3,473.0,15.1,Q2
395201,"Wapakoneta, OH",msa,OH,2015,127388.0,12,4.99,10.8,5.6,3.37,201977.0,38207.0,26039.0,31.7,45.93,3.851,51903.0,0.631,36.9,3.33,4.4,478.0,15.0,Q2
395201,"Wapakoneta, OH",msa,OH,2016,132830.0,12,4.27,12.15,12.1,3.13,213107.0,39078.0,26741.0,30.87,45.44,3.654,52422.0,0.623,39.1,3.4,4.5,486.0,14.9,Q2
395201,"Wapakoneta, OH",msa,OH,2017,139622.0,12,5.11,15.07,21.44,1.19,226779.0,40222.0,28093.0,32.06,45.71,3.99,52831.0,0.616,40.9,3.47,4.6,533.0,15.9,Q2
395201,"Wapakoneta, OH",msa,OH,2018,146126.0,12,4.66,14.71,23.38,1.08,240008.0,41951.0,29770.0,32.52,47.68,4.545,53790.0,0.609,40.9,3.48,4.6,595.0,17.0,Q2
395201,"Wapakoneta, OH",msa,OH,2019,155757.0,12,6.59,17.26,28.37,0.88,251639.0,44018.0,31109.0,32.85,47.96,3.936,55435.0,0.619,40.6,3.54,4.7,590.0,16.1,Q2
395201,"Wapakoneta, OH",msa,OH,2020,170929.0,12,9.74,22.42,34.18,2.23,275526.0,47008.0,32591.0,35.27,49.12,3.112,58468.0,0.62,41.6,3.64,4.8,585.0,14.9,Q2
395201,"Wapakoneta, OH",msa,OH,2021,183932.0,12,7.61,25.87,38.47,2.05,319272.0,48412.0,33514.0,34.61,48.43,2.958,57522.0,0.576,36.6,3.8,5.1,617.0,15.3,Q2
395201,"Wapakoneta, OH",msa,OH,2022,200566.0,12,9.04,28.77,43.65,2.02,350896.0,51610.0,36790.0,35.56,48.83,5.344,56784.0,0.572,37.2,3.89,5.2,895.0,20.8,Q2
395201,"Wapakoneta, OH",msa,OH,2023,209489.0,12,4.45,22.56,43.36,2.09,360159.0,54340.0,38194.0,35.21,49.35,6.807,57418.0,0.582,39.0,3.86,5.1,1093.0,24.1,Q2
395201,"Wapakoneta, OH",msa,OH,2024,223307.0,12,6.6,21.41,43.37,2.09,369615.0,57226.0,39923.0,33.49,47.37,6.721,58734.0,0.604,41.7,3.9,5.2,1155.0,24.2,Q2
395201,"Wapakoneta, OH",msa,OH,2025,235338.0,12,5.39,17.34,37.68,1.81,370097.0,59176.0,41080.0,33.3,46.61,6.595,59176.0,0.636,44.6,3.98,5.3,1202.0,24.4,Q2
395202,"Warner Robins, GA",msa,GA,2000,114135.0,12,,,,,132244.0,28561.0,19877.0,38.06,54.63,8.053,53403.0,0.863,57.7,4.0,5.3,673.0,28.3,Q3
395202,"Warner Robins, GA",msa,GA,2001,117097.0,12,2.6,,,,141717.0,29952.0,20527.0,38.94,54.84,6.968,54470.0,0.826,55.7,3.91,5.2,621.0,24.9,Q3
395202,"Warner Robins, GA",msa,GA,2002,118023.0,12,0.79,,,,151884.0,30706.0,20774.0,38.8,54.86,6.537,54964.0,0.777,51.7,3.84,5.1,599.0,23.4,Q3
395202,"Warner Robins, GA",msa,GA,2003,120781.0,12,2.34,5.82,,0.98,163949.0,30901.0,20904.0,39.84,56.51,5.827,54070.0,0.737,49.9,3.91,5.2,569.0,22.1,Q2
395202,"Warner Robins, GA",msa,GA,2004,126737.0,12,4.93,8.23,,1.71,181694.0,31395.0,21099.0,40.21,57.44,5.839,53508.0,0.698,48.5,4.04,5.4,597.0,22.8,Q2
395202,"Warner Robins, GA",msa,GA,2005,133209.0,12,5.11,12.87,16.71,1.84,203070.0,31720.0,21346.0,40.92,56.81,5.867,52301.0,0.656,45.5,4.2,5.6,630.0,23.8,Q2
395202,"Warner Robins, GA",msa,GA,2006,140026.0,12,5.12,15.93,19.58,1.99,213335.0,32344.0,22074.0,41.76,55.94,6.413,51665.0,0.656,46.5,4.33,5.8,702.0,26.0,Q2
395202,"Warner Robins, GA",msa,GA,2007,143234.0,12,2.29,13.02,21.36,1.5,208660.0,33436.0,23413.0,40.56,54.44,6.337,51919.0,0.686,47.8,4.28,5.7,712.0,25.6,Q2
395202,"Warner Robins, GA",msa,GA,2008,141886.0,12,-0.94,6.51,17.47,2.66,189195.0,34593.0,24297.0,40.04,53.49,6.027,51742.0,0.75,49.3,4.1,5.5,683.0,23.7,Q2
395202,"Warner Robins, GA",msa,GA,2009,135731.0,12,-4.34,-3.07,7.1,4.09,176011.0,35269.0,24154.0,37.69,52.48,5.037,52922.0,0.771,53.2,3.85,5.1,585.0,19.9,Q3
395202,"Warner Robins, GA",msa,GA,2010,132863.0,12,-2.11,-7.24,-0.26,3.73,170446.0,35477.0,23634.0,36.8,51.6,4.69,52377.0,0.78,54.0,3.75,5.0,551.0,18.6,Q3
395202,"Warner Robins, GA",msa,GA,2011,126491.0,12,-4.8,-10.85,-9.67,2.87,162085.0,35971.0,23725.0,34.58,49.79,4.448,51490.0,0.78,51.9,3.52,4.7,510.0,17.0,Q3
395202,"Warner Robins, GA",msa,GA,2012,128204.0,12,1.35,-5.55,-10.49,2.53,167210.0,36738.0,24089.0,34.26,47.85,3.657,51520.0,0.767,51.3,3.49,4.7,470.0,15.4,Q3
395202,"Warner Robins, GA",msa,GA,2013,129705.0,12,1.17,-2.38,-8.59,2.93,180738.0,36829.0,24505.0,34.1,48.1,3.976,50901.0,0.718,48.8,3.52,4.7,494.0,16.1,Q2
395202,"Warner Robins, GA",msa,GA,2014,132275.0,12,1.98,4.57,-2.55,2.89,189995.0,37713.0,25480.0,32.74,47.09,4.169,51294.0,0.696,47.4,3.51,4.7,516.0,16.4,Q2
395202,"Warner Robins, GA",msa,GA,2015,134996.0,12,2.06,5.3,1.61,2.91,201977.0,38207.0,26039.0,31.7,45.93,3.851,51903.0,0.668,45.1,3.53,4.7,506.0,15.9,Q2
395202,"Warner Robins, GA",msa,GA,2016,136791.0,12,1.33,5.46,8.14,0.41,213107.0,39078.0,26741.0,30.87,45.44,3.654,52422.0,0.642,43.2,3.5,4.7,501.0,15.4,Q2
395202,"Warner Robins, GA",msa,GA,2017,142650.0,12,4.28,7.84,11.27,1.25,226779.0,40222.0,28093.0,32.06,45.71,3.99,52831.0,0.629,43.7,3.55,4.7,544.0,16.2,Q2
395202,"Warner Robins, GA",msa,GA,2018,150599.0,12,5.57,11.56,16.11,1.8,240008.0,41951.0,29770.0,32.52,47.68,4.545,53790.0,0.627,44.0,3.59,4.8,614.0,17.6,Q2
395202,"Warner Robins, GA",msa,GA,2019,158679.0,12,5.37,16.0,19.96,1.93,251639.0,44018.0,31109.0,32.85,47.96,3.936,55435.0,0.631,42.8,3.6,4.8,601.0,16.4,Q2
395202,"Warner Robins, GA",msa,GA,2020,170975.0,12,7.75,19.86,26.65,2.34,275526.0,47008.0,32591.0,35.27,49.12,3.112,58468.0,0.621,41.7,3.64,4.8,585.0,14.9,Q2
395202,"Warner Robins, GA",msa,GA,2021,193611.0,12,13.24,28.56,41.54,3.58,319272.0,48412.0,33514.0,34.61,48.43,2.958,57522.0,0.606,42.2,4.0,5.3,650.0,16.1,Q2
